Date,Site_ID,CO2_Captured_Tons,Operational_Costs,Energy_Consumption,Revenue_CO2_Sales,Revenue_Carbon_Credits,Plant_Uptime_Percentage,Customer_Satisfaction_Score
2021-06-30,Site_2,4375.988211692237,241502.9936221535,76485.81834507563,61451.678897286205,37884.934169444445,94.28162218097609,8
2021-07-31,Site_3,1440.3559705966152,336502.07871891937,111489.41363461483,85624.68472774854,52787.58208725592,76.82782957309799,4
2021-08-31,Site_4,4010.429486171562,16922.20796976176,269984.04738295224,4305.942857246245,2654.6119587200983,84.0299843919753,10
2021-09-30,Site_5,1009.6161270991659,271020.1351647518,49041.80318116706,68962.4673841545,42515.33210960865,98.18984812451109,2
2021-10-31,Site_6,4768.679119162528,443814.42042657064,72559.97739749894,112930.86203605961,69621.82890211759,86.28251588629212,5
2021-11-30,Site_7,3468.692554300295,214479.205073993,27600.88095338618,54575.33690440839,33645.672225727765,99.68759563105932,9
2021-12-31,Site_8,1155.9876178564364,212175.8054341025,215575.52762786497,53989.225018507146,33284.33449481871,87.18075454342588,5
2022-01-31,Site_9,4742.115893395729,232122.0247571753,163529.106993635,59064.643118599284,36413.32761680953,78.58016099311864,8
2022-02-28,Site_10,3681.1934531737734,429000.00572717463,147552.89880198645,109161.25801788809,67297.86961189212,85.89387937282167,1
2022-03-31,Site_1,1344.3140487156265,308900.5322227264,19980.400966041652,78601.32925329708,48457.686394040764,79.68111877291877,7
2022-04-30,Site_2,1145.2286891006618,376201.94247658766,288789.3729990418,95726.51925705124,59015.35882176846,78.66341126838468,2
2022-05-31,Site_3,2639.18349826025,361893.5771390079,254782.43575427006,92085.68210185769,56770.78424835893,89.24952232516846,9
2022-06-30,Site_4,225.7473184672047,34921.27707745884,247908.49135412197,8885.898569873083,5478.152727424813,97.84615923130619,10
2022-07-31,Site_5,1116.603369661436,488582.8167294304,263813.06790586817,124322.41074147254,76644.71388324132,77.45099422333095,1
2022-08-31,Site_6,2180.9587968823807,356042.0044739798,235337.29666924558,90596.71933968985,55852.8393323255,81.24320985968565,7
2022-09-30,Site_7,1933.4329036377053,294261.3706275708,50436.894537824584,74876.31928891351,46161.21931920176,75.52180221998475,2
2022-10-31,Site_8,2371.5195793875723,32136.524175325,291732.8049838191,8177.303870554553,5041.304393608415,73.30580067687355,2
2022-11-30,Site_9,1460.3806608441864,459859.7832659376,280778.35715264623,117013.68713982585,72138.8888597483,81.6036203356911,1
2022-12-31,Site_10,2975.2432976450273,240082.840013968,211862.36229990216,61090.313507126375,37662.15255854324,97.52304090739281,10
2021-01-31,Site_1,4332.892469023834,456484.26689432305,94683.09619314205,116154.76963710731,71609.36658092067,84.29763780439333,10
2021-02-28,Site_2,675.9060942139621,215019.3974512709,10322.221433277742,54712.79163328508,33730.41300821275,83.52878043378563,5
2021-03-31,Site_3,2635.1576250551593,292879.45006274147,150899.91312998402,74524.68249328723,45944.435382734824,98.5698118959879,6
2021-04-30,Site_4,747.1337210912512,447921.7854661395,182493.00703579845,113976.00219660117,70266.15737109467,98.94040790608514,5
2021-05-31,Site_5,3612.612437843709,235807.1571082707,298254.58371714025,60002.34399980585,36991.41981530779,85.47670888155149,5
2021-06-30,Site_6,2040.6925437557393,97970.38756483558,48545.360744417856,24929.069026350535,15368.760559779173,90.73369666083613,4
2021-07-31,Site_7,2870.564428106694,218281.80757257386,35757.8282729098,55542.92866885007,34242.192141156615,88.95740435593261,8
2021-08-31,Site_8,998.0711974489852,196997.04829264447,133632.34702093952,50126.91219195838,30903.22026325842,81.0635433105901,2
2021-09-30,Site_9,809.7540207825484,368122.90170243866,227777.304457506,93670.76577754016,57747.98766710789,96.07865551893181,7
2021-10-31,Site_10,2491.4757751798775,421959.47701992275,108620.39555742028,107369.75927538355,66193.41139134667,85.63768214736412,6
2021-11-30,Site_1,1842.5024154647824,15552.808531217299,202084.4732803824,3957.492126605534,2439.792229975452,89.65444273013995,5
2021-12-31,Site_2,4708.116531738784,252459.4157047756,267937.13211426034,64239.59685054286,39603.68441393296,82.80166336529975,2
2022-01-31,Site_3,3850.09374365413,140960.84924686118,240016.97741997158,35868.21312268932,22112.738289867902,71.23787299487444,3
2022-02-28,Site_4,3768.451737267682,90572.0179421151,39462.79897196744,23046.515822351037,14208.167302055384,80.09577597311866,10
2022-03-31,Site_5,4528.2267247550735,336195.77710997354,139361.84487147105,85546.74470789061,52739.532097825715,78.84258676159219,5
2022-04-30,Site_6,508.7699336658909,419417.36417425226,21017.86978292372,106722.90558645074,65794.62636444053,73.85158431605242,5
2022-05-31,Site_7,2805.7431026197924,276758.8194547709,58905.114086567635,70422.70511866019,43415.5680581814,74.2090580888304,7
2022-06-30,Site_8,2963.9327378832672,104959.13695993723,233506.1976901649,26707.39225655166,16465.096082536365,96.88261831805018,7
2022-07-31,Site_9,4813.488254881422,378129.8102311304,60487.00823272499,96217.0751231783,59317.786306715156,89.99221877987367,1
2022-08-31,Site_10,1531.5228812834894,265453.00778911076,172056.07429983895,67545.88318891494,41642.008549615624,83.14489823189462,2
2022-09-30,Site_1,1280.0610215856893,404272.6821297507,188343.7609970555,102869.26334358774,63418.85754407226,94.42705055611259,5
2022-10-31,Site_2,591.4403171009393,482714.1849691394,55424.537728519994,122829.10720477164,75724.09288153569,79.71723423287895,6
2022-11-30,Site_3,180.5051849982236,215481.98595003903,275298.4271400073,54830.49965611958,33802.97995473596,78.94841585567941,9
2022-12-31,Site_4,4654.693652281733,166311.0267686118,26965.535756785615,42318.69618168243,26089.458380128326,96.1830135386171,7
2021-01-31,Site_5,3382.5910782954593,148218.95943418035,276578.0315236127,37715.07659192685,23251.328841136074,84.17819198336751,2
2021-02-28,Site_6,3947.249268913375,348583.36865956197,43001.822276603685,88698.83109323392,54682.79202738327,73.19227025357272,3
2021-03-31,Site_7,1480.4775181943505,486219.9300081169,271252.2951692116,123721.16206173155,76274.04432530253,70.36209449986342,1
2021-04-30,Site_8,2973.409814313001,150051.287509655,116688.36881561409,38181.3218953069,23538.76887438382,92.15534887241324,9
2021-05-31,Site_9,413.3808039928075,236516.32567556514,239053.82904285082,60182.79558936092,37102.66814429961,89.88449148028914,2
2021-06-30,Site_10,2479.5752200796524,292402.15396636096,124328.91422192137,74403.23204659176,45869.56123347687,93.47549978398808,1
2021-07-31,Site_1,4889.726184747789,477422.5596127561,222615.38008476206,121482.62591537625,74893.98773348276,70.14828902343334,10
2021-08-31,Site_2,4394.875702051295,131101.13133565622,257193.31906364934,33359.35718674531,20566.029661569446,78.52424962650048,9
2021-09-30,Site_3,1756.9788640005436,481200.15808081423,162377.27478710216,122443.85527564326,75486.58522941644,90.05416200521786,6
2021-10-31,Site_4,4811.6937572533425,266772.78634955245,126620.4744445573,67881.70763189752,41849.04417733462,90.55752390363003,9
2021-11-30,Site_5,1235.3379697089022,366909.6114241025,124443.46563982603,93362.03782566158,57557.657014747085,84.76940019814336,8
2021-12-31,Site_6,4751.662229836839,392857.0394118105,26411.61123131183,99964.49433767404,61628.06867481416,72.75539535806371,6
2022-01-31,Site_7,4712.750753061843,90658.5221594002,14296.55795238503,23068.52726537349,14221.73734741206,82.575545394878,6
2022-02-28,Site_8,4016.092678026719,487624.8564501045,225635.3389364561,124078.65282113143,76494.43722797143,86.86785859841862,5
2022-03-31,Site_9,3189.1948906472767,488299.0831260015,130465.85018668234,124250.2132666969,76600.20417043677,99.66113731196862,6
2022-04-30,Site_10,4384.011036462241,434423.32707603124,53816.90284532,110541.25002994637,68148.63410635894,82.91040865662409,5
2022-05-31,Site_1,1535.7993940882038,423243.85958159773,262745.7291556272,107696.57702442071,66394.89439604005,89.6838208142201,4
2022-06-30,Site_2,4259.823421033299,169869.56664779788,194953.80041325922,43224.184957283556,26647.691829081898,95.47137707450133,7
2022-07-31,Site_3,3127.5957903958665,427512.5657435951,147606.29002331934,108782.77126342192,67064.53268710403,83.19649543165403,9
2022-08-31,Site_4,164.8606030186075,445280.6989918669,113525.64804363383,113303.96415879989,69851.84620371356,74.64935043012233,7
2022-09-30,Site_5,1801.444237867876,140597.96110075962,109976.4346493165,35775.87436739938,22055.811486105635,93.69995400245651,4
2022-10-31,Site_6,825.8902186460086,93621.54776423423,117711.8814237945,23822.484370839342,14686.551585521023,98.23534532911319,9
2022-11-30,Site_7,4910.964010109441,380919.587080411,267100.7574001596,96926.94819168898,59755.42275460033,90.44823008767855,10
2022-12-31,Site_8,2444.0145044959413,293090.2940076892,119795.19694902516,74578.33281955456,45977.510786292216,88.28547745587615,4
2021-01-31,Site_9,2537.217690943447,62852.96791922803,15601.765003871693,15993.260971153135,9859.838655663469,96.40019913022745,1
2021-02-28,Site_10,3233.4153303537455,205757.74353847114,52030.770580201526,52356.11615787616,32277.523569767258,97.73595275085647,8
2021-03-31,Site_1,1906.0645700351258,172679.97313115702,110400.38842732816,43939.30734229401,27088.564478379252,78.20715967274674,3
2021-04-30,Site_2,770.8113312594347,333738.4988585167,58242.13821841158,84921.477617802,52354.05520001922,94.75805584079005,8
2021-05-31,Site_3,4128.376892651803,215998.5254688777,248664.62386578647,54961.93579350798,33884.0102781022,76.45506876903777,9
2021-06-30,Site_4,1030.2547683235139,327851.3867473527,299632.16711859294,83423.47166076783,51430.535158157814,76.76346566315397,6
2021-07-31,Site_5,2605.4630144776347,401700.15335833863,106907.27605025492,102214.67016590571,63015.3011256105,81.8282944322237,8
2021-08-31,Site_6,1199.1534419762224,356465.5506101836,150704.0409610517,90704.49283255555,55919.2816453053,77.09321556443011,7
2021-09-30,Site_7,579.4379740207669,312592.3180246746,23809.268482612406,79540.72313929515,49036.822329280236,93.67493279665206,10
2021-10-31,Site_8,4324.738435366248,454169.1876132711,66394.59303139284,115565.68580643834,71246.19664731347,87.00094784435834,7
2021-11-30,Site_9,4867.305496213338,131413.06079337318,76427.54660769469,33438.729241669884,20614.96250001536,99.05034873538088,1
2021-12-31,Site_10,4808.089824508701,258702.6844379532,122370.04510310032,65828.22869193924,40583.075275350784,80.5404046828065,6
2022-01-31,Site_1,4542.121946183777,380494.70997204253,249660.81682026738,96818.83602611013,59688.77165003544,92.61229936204174,8
2022-02-28,Site_2,3892.83193022333,119776.85452608348,125770.97888630955,30477.836706156068,18789.573498386402,96.4526165617812,10
2022-03-31,Site_3,1732.4112449403453,113729.88439043994,225014.2967650921,28939.154052563656,17840.976290221457,88.82208197916107,6
2022-04-30,Site_4,497.3968109411841,345293.7921255757,163291.06711944647,87861.78142423127,54166.75125883527,90.37441172936568,4
2022-05-31,Site_5,2095.4817399276562,392513.18680864683,202458.2693668692,99876.9992741939,61574.12800501348,82.39174208214858,2
2022-06-30,Site_6,1237.9472966376195,444318.7462717536,67194.89494360887,113059.19034136532,69700.94324831324,84.49247744171645,6
2022-07-31,Site_7,749.1894103141166,229673.70759060924,21255.424454622625,58441.65622265246,36029.2564577315,87.40562290965403,2
2022-08-31,Site_8,361.7931907554438,360985.08526370465,81534.43376017569,91854.51167136076,56628.26777527873,76.47053526116193,8
2022-09-30,Site_9,3655.412384631836,93765.28157152556,39357.47278023565,23859.05817739915,14709.099321867825,71.67760902257545,5
2022-10-31,Site_10,155.99454726265205,164232.0336762254,213773.77439931774,41789.6856960282,25763.32363843226,72.26879956746353,2
2022-11-30,Site_1,3875.8456676636038,319739.1989956023,175075.40115138266,81359.28376231465,50157.96418777028,98.30055280429858,4
2022-12-31,Site_2,820.0385624618377,82462.9404831834,240169.64974522789,20983.119353903363,12936.084247933059,87.89090193939926,5
2021-01-31,Site_3,489.65820467510315,478284.3704604617,126752.9541191299,121701.9181182972,75029.18128426302,70.16089828428115,8
2021-02-28,Site_4,539.0548677691663,72650.16411636517,85542.7279667322,18486.207935372287,11396.739409591117,73.57139838028816,4
2021-03-31,Site_5,3393.034256034181,390614.4424450697,259701.8480906385,99393.85400469416,61276.26914976771,93.72168799777805,3
2021-04-30,Site_6,1302.2993282789394,166120.78908162634,174003.8522060471,42270.28922374184,26059.61551093695,79.78384204881375,5
2021-05-31,Site_7,2160.643386732482,369123.5877364137,147140.65117912725,93925.39548591158,57904.96677512152,91.56561696859957,7
2021-06-30,Site_8,2831.107077487193,208331.27686203615,268489.68722692307,53010.9649490204,32681.237573820865,91.78321808193098,2
2021-07-31,Site_9,4316.700751761089,376338.13417034136,110865.6433791457,95761.17393402856,59036.72341553559,91.64633969118651,8
2021-08-31,Site_10,3662.5168872855083,451165.7879257584,128581.63833031898,114801.45530797089,70775.04886674404,70.68757111632067,9
2021-09-30,Site_1,1424.6067356697017,302110.2350361278,84658.92772973531,76873.50320828806,47392.48236469554,77.99273397884278,4
2021-10-31,Site_2,744.2657165265252,90324.75274527233,48485.18065071363,22983.597921206387,14169.378442487709,78.92498064382656,9
2021-11-30,Site_3,371.3341700638699,476024.0182741582,175559.86273456478,121126.75987837564,74674.59647148903,73.25381913447582,10
2021-12-31,Site_4,1577.833308956618,270917.93559456704,277189.2182902869,68936.46217785773,42499.2999108747,83.3648442159484,7
2022-01-31,Site_5,1384.3789312744234,127319.42307878024,198152.66958831585,32397.082069574913,19972.78745694508,97.48535237709488,8
2022-02-28,Site_6,2335.0887773223503,210129.37727586034,202519.52282021762,53468.50084784359,32963.3082628259,72.78761579199525,10
2022-03-31,Site_7,3448.078544183634,363335.3503240754,258942.9194378961,92452.54870455539,56996.95735447375,75.99972386491733,4
2022-04-30,Site_8,3508.5646836304004,468297.2001094151,213035.10425272383,119160.63125348413,73462.47900196999,83.54873685848126,3
2022-05-31,Site_9,1489.2423482526165,454227.2956820283,119022.72478054886,115580.47170341233,71255.31214657317,82.17989931282449,1
2022-06-30,Site_10,1961.6420839105904,78741.75597124241,242964.2814538174,20036.24481493543,12352.336493286972,90.4280585932209,4
2022-07-31,Site_1,987.6397125108249,437176.89670610375,45959.23763745169,111241.9099852978,68580.59067386009,75.96222114731256,6
2022-08-31,Site_2,3963.8730103019416,299181.9183549448,262725.9921197152,76128.3779669705,46933.112967115834,81.93876140584501,10
2022-09-30,Site_3,378.55557452287746,210742.9378298961,157651.1402252685,53624.62448666538,33059.558420432564,94.48633538727353,5
2022-10-31,Site_4,3515.286484452438,237539.84192336962,168288.22096050312,60443.23456306839,37263.22866194726,88.4741556376857,3
2022-11-30,Site_5,3915.6074401114065,399359.74194983765,277575.9246984654,101619.14044511158,62648.15730345482,84.05892433128963,7
2022-12-31,Site_6,3909.2970530588905,423939.788907463,207977.16789998912,107873.65982089812,66504.06586551775,87.0317288848858,3
2021-01-31,Site_7,1371.1705652922392,332369.47844853526,32668.860586703147,84573.12333292868,52139.29493004957,85.97323500689072,9
2021-02-28,Site_8,1931.684375869551,38646.033583667646,83342.7491492897,9833.682021155008,6062.46082612983,86.86084312623825,10
2021-03-31,Site_9,2979.2382124623064,406147.19991407974,216122.28638969042,103346.24403538846,63712.91593976183,70.62616578357735,2
2021-04-30,Site_10,1436.8273218798884,22614.664737436033,37005.103477563636,5754.417760920128,3547.5961270371145,99.32950955775786,4
2021-05-31,Site_1,1917.1787161676548,200006.3895906852,85776.06066842702,50892.65456378535,31375.300113117497,71.8733290928986,1
2021-06-30,Site_2,1065.5659729096342,227642.04447893798,86469.25547817227,57924.68909403286,35710.546440577105,79.7941194528613,5
2021-07-31,Site_3,2353.293830404436,257992.28014102462,215235.48394776462,65647.46266462277,40471.63309561144,99.01932457893878,2
2021-08-31,Site_4,318.600276145159,135417.16246958153,24970.75411800336,34457.59350826948,21243.091891439188,86.67398614329034,1
2021-09-30,Site_5,4018.9998343960283,215342.43377637496,110044.53111971024,54794.98988774445,33781.08819748206,83.78766897239068,3
2021-10-31,Site_6,477.08659023450036,395776.2290283151,133648.148778919,100707.29715043916,62086.006296169,90.64411847348686,6
